_id,uid,model,error_type,ref_word,hyp_word,start_time,end_time,clip_path
3d1c6c23,69307cc8-41d8-4d1d-996a-df6be7cb9071,google,sub,చెయ్యాలి?,తెల్లదోమ,2.2,2.6,wav_files/telugu/69307cc8-41d8-4d1d-996a-df6be7cb9071_16000.wav
4bc0dc1a,9db5d41d-5b27-4e5e-8a5b-e5712e52237a,google,del,ఈ,,0.0,2.833,wav_files/telugu/9db5d41d-5b27-4e5e-8a5b-e5712e52237a_16000.wav
d344d487,9db5d41d-5b27-4e5e-8a5b-e5712e52237a,google,sub,రోజు,ఈరోజు,0.6,1.7,wav_files/telugu/9db5d41d-5b27-4e5e-8a5b-e5712e52237a_16000.wav
6c7759b0,9db5d41d-5b27-4e5e-8a5b-e5712e52237a,google,sub,లెవా?,లేవా,2.5,2.7,wav_files/telugu/9db5d41d-5b27-4e5e-8a5b-e5712e52237a_16000.wav
cbaab6e0,9238b744-c3a4-4362-aade-41d004632fd2,google,del,కాయకుళ్ళు,,0.0,2.353,wav_files/telugu/9238b744-c3a4-4362-aade-41d004632fd2_16000.wav
625d097e,9238b744-c3a4-4362-aade-41d004632fd2,google,sub,తెగులు,గాయకులు,1.4,2.0,wav_files/telugu/9238b744-c3a4-4362-aade-41d004632fd2_16000.wav
b3b27a8a,d031e5ee-9f8b-47d2-becb-be9db6719fcc,google,sub,సస్తున్నది.,వస్తున్నది,2.3,3.5,wav_files/telugu/d031e5ee-9f8b-47d2-becb-be9db6719fcc_16000.wav
8dd8625f,d8287223-a2ce-4557-834d-f1730bb6637c,google,sub,దిగుబడి,డే,3.2,5.4,wav_files/telugu/d8287223-a2ce-4557-834d-f1730bb6637c_16000.wav
a33f9c69,d8287223-a2ce-4557-834d-f1730bb6637c,google,sub,"రావట్లేదు,",రావట్లేదు,5.8,6.4,wav_files/telugu/d8287223-a2ce-4557-834d-f1730bb6637c_16000.wav
be052c3a,d8287223-a2ce-4557-834d-f1730bb6637c,google,sub,చేయాలి?,చేయాలి,6.6,6.6,wav_files/telugu/d8287223-a2ce-4557-834d-f1730bb6637c_16000.wav
dc057b4f,56876bd1-7a6b-4254-8e5b-e1134d121dd4,google,sub,ముక్కజన్న,మొక్కజొన్న,0.0,1.6,wav_files/telugu/56876bd1-7a6b-4254-8e5b-e1134d121dd4_16000.wav
26b3f9eb,56876bd1-7a6b-4254-8e5b-e1134d121dd4,google,sub,"రోజులైంది,",రోజులైంది,2.0,2.5,wav_files/telugu/56876bd1-7a6b-4254-8e5b-e1134d121dd4_16000.wav
86750621,56876bd1-7a6b-4254-8e5b-e1134d121dd4,google,sub,ఎరువులు,మీరు,2.5,3.7,wav_files/telugu/56876bd1-7a6b-4254-8e5b-e1134d121dd4_16000.wav
d9456640,56876bd1-7a6b-4254-8e5b-e1134d121dd4,google,del,వేస్తే,,0.0,5.074,wav_files/telugu/56876bd1-7a6b-4254-8e5b-e1134d121dd4_16000.wav
5bd85dd3,56876bd1-7a6b-4254-8e5b-e1134d121dd4,google,sub,మంచిది,విత్తనం,4.4,4.9,wav_files/telugu/56876bd1-7a6b-4254-8e5b-e1134d121dd4_16000.wav
343d8561,718dc714-62d6-4ccb-b12a-bfcff3c98f22,google,sub,శ్రీశైలం,శ్రీశైల,0.5,2.0,wav_files/telugu/718dc714-62d6-4ccb-b12a-bfcff3c98f22_16000.wav
d99827e5,718dc714-62d6-4ccb-b12a-bfcff3c98f22,google,sub,డాం,డ్యామ్,2.0,2.2,wav_files/telugu/718dc714-62d6-4ccb-b12a-bfcff3c98f22_16000.wav
51fadbe4,718dc714-62d6-4ccb-b12a-bfcff3c98f22,google,ins,,ఎంత,2.5,2.9,wav_files/telugu/718dc714-62d6-4ccb-b12a-bfcff3c98f22_16000.wav
65c4310e,718dc714-62d6-4ccb-b12a-bfcff3c98f22,google,sub,ఎంతవరకు,వరకు,2.9,3.1,wav_files/telugu/718dc714-62d6-4ccb-b12a-bfcff3c98f22_16000.wav
bd4a0e9f,993cf7a2-ce0c-4a0d-9158-e7503998ddd9,google,ins,,గంజి,0.2,3.4,wav_files/telugu/993cf7a2-ce0c-4a0d-9158-e7503998ddd9_16000.wav
a4e4a2d3,993cf7a2-ce0c-4a0d-9158-e7503998ddd9,google,sub,కంది,కుంట్ల,3.4,3.5,wav_files/telugu/993cf7a2-ce0c-4a0d-9158-e7503998ddd9_16000.wav
31fe87a0,993cf7a2-ce0c-4a0d-9158-e7503998ddd9,google,sub,పంట,స్పెషల్,3.5,4.0,wav_files/telugu/993cf7a2-ce0c-4a0d-9158-e7503998ddd9_16000.wav
781cdde5,993cf7a2-ce0c-4a0d-9158-e7503998ddd9,google,sub,సస్యరక్షణ,ఎడిషన్,4.0,4.3,wav_files/telugu/993cf7a2-ce0c-4a0d-9158-e7503998ddd9_16000.wav
52a60b92,a2095f5e-6095-49a7-a764-0088aac670dc,google,sub,మారుతాయి?,మారుతాయి,6.6,7.3,wav_files/telugu/a2095f5e-6095-49a7-a764-0088aac670dc_16000.wav
79a87f10,cfe4a08e-592a-497b-8530-022776fed787,google,sub,మార్కెట్లో?,మార్కెట్లో,3.3,3.7,wav_files/telugu/cfe4a08e-592a-497b-8530-022776fed787_16000.wav
b2cb2f12,da23c6a3-90d4-434d-bec9-7cb96d0d2e79,google,sub,టమాట,టమోటా,0.0,1.3,wav_files/telugu/da23c6a3-90d4-434d-bec9-7cb96d0d2e79_16000.wav
8ed43d5c,da23c6a3-90d4-434d-bec9-7cb96d0d2e79,google,sub,పంట,క్రాఫ్,1.3,1.4,wav_files/telugu/da23c6a3-90d4-434d-bec9-7cb96d0d2e79_16000.wav
89f96d54,763711c3-9364-4e05-947a-a7d728745325,google,sub,వేయాలి?,వేయాలి,3.7,3.9,wav_files/telugu/763711c3-9364-4e05-947a-a7d728745325_16000.wav
872411cc,ae0b31d8-5b69-4d6c-a396-e2872da746ac,google,del,కి,,0.0,3.134,wav_files/telugu/ae0b31d8-5b69-4d6c-a396-e2872da746ac_16000.wav
84be805e,ae0b31d8-5b69-4d6c-a396-e2872da746ac,google,del,తెల్ల,,0.0,3.134,wav_files/telugu/ae0b31d8-5b69-4d6c-a396-e2872da746ac_16000.wav
79ff5d0f,ae0b31d8-5b69-4d6c-a396-e2872da746ac,google,del,దోమ,,0.0,3.134,wav_files/telugu/ae0b31d8-5b69-4d6c-a396-e2872da746ac_16000.wav
10605c5a,ae0b31d8-5b69-4d6c-a396-e2872da746ac,google,del,చెయ్యాలి?,,0.0,3.134,wav_files/telugu/ae0b31d8-5b69-4d6c-a396-e2872da746ac_16000.wav
ae3aa596,a12e85e1-b094-4e9e-b896-ba428c72da42,google,ins,,హరి,0.0,1.6,wav_files/telugu/a12e85e1-b094-4e9e-b896-ba428c72da42_16000.wav
0d775878,a12e85e1-b094-4e9e-b896-ba428c72da42,google,sub,హర్క్లాస్,క్లాస్,1.6,1.7,wav_files/telugu/a12e85e1-b094-4e9e-b896-ba428c72da42_16000.wav
98a81fb0,a12e85e1-b094-4e9e-b896-ba428c72da42,google,sub,అనే,అని,1.7,2.4,wav_files/telugu/a12e85e1-b094-4e9e-b896-ba428c72da42_16000.wav
6c59d8e7,a12e85e1-b094-4e9e-b896-ba428c72da42,google,sub,మందు,ముందు,2.4,2.8,wav_files/telugu/a12e85e1-b094-4e9e-b896-ba428c72da42_16000.wav
02e0ffd9,a12e85e1-b094-4e9e-b896-ba428c72da42,google,sub,చేస్తుంది?,చేస్తుంది,4.4,5.0,wav_files/telugu/a12e85e1-b094-4e9e-b896-ba428c72da42_16000.wav
c0da6c2e,90ba0622-31a3-4bac-9c0d-5e3ada59afae,google,sub,తెగుళ్ల,తెగుళ్లు,2.7,3.2,wav_files/telugu/90ba0622-31a3-4bac-9c0d-5e3ada59afae_16000.wav
403e756f,90ba0622-31a3-4bac-9c0d-5e3ada59afae,google,sub,మేడం?,మేడం,6.0,6.2,wav_files/telugu/90ba0622-31a3-4bac-9c0d-5e3ada59afae_16000.wav
11141222,3528ad62-4fb7-460c-a2d6-4d270537206e,google,sub,వాడాలి?,వాడాలి,6.4,6.9,wav_files/telugu/3528ad62-4fb7-460c-a2d6-4d270537206e_16000.wav
9c917201,dd55f158-e6dd-4fbf-820f-b90a83da8277,google,sub,కాయలు,కాయ,1.7,2.1,wav_files/telugu/dd55f158-e6dd-4fbf-820f-b90a83da8277_16000.wav
749d15b0,dd55f158-e6dd-4fbf-820f-b90a83da8277,google,sub,తీసుకోవాలి?,తీసు,3.8,4.0,wav_files/telugu/dd55f158-e6dd-4fbf-820f-b90a83da8277_16000.wav
6ec7e354,1a5a2fb4-fa00-48e7-b743-74211bfdc033,google,sub,ఉందా?,ఉందా,3.3,3.9,wav_files/telugu/1a5a2fb4-fa00-48e7-b743-74211bfdc033_16000.wav
f3708f90,e7fce66e-5f53-4839-ac1d-7c6338a45194,google,sub,ఉంది?,ఉంది,3.6,3.9,wav_files/telugu/e7fce66e-5f53-4839-ac1d-7c6338a45194_16000.wav
78e8cb39,c523dc08-a924-4802-ac0a-f852b7000216,google,sub,టమాటా,టమోటా,0.0,1.3,wav_files/telugu/c523dc08-a924-4802-ac0a-f852b7000216_16000.wav
8f4963c9,c523dc08-a924-4802-ac0a-f852b7000216,google,sub,ఉంది?,ఉంది,1.9,2.1,wav_files/telugu/c523dc08-a924-4802-ac0a-f852b7000216_16000.wav
38551b39,5b1130eb-18af-462f-8527-33acb1e4fed2,google,del,మిరప,,0.0,7.013,wav_files/telugu/5b1130eb-18af-462f-8527-33acb1e4fed2_16000.wav
9cab290a,5b1130eb-18af-462f-8527-33acb1e4fed2,google,sub,కి,మరొకరికి,0.0,2.8,wav_files/telugu/5b1130eb-18af-462f-8527-33acb1e4fed2_16000.wav
b536cde7,5b1130eb-18af-462f-8527-33acb1e4fed2,google,sub,తాకత్తు,తాకట్టు,2.8,3.8,wav_files/telugu/5b1130eb-18af-462f-8527-33acb1e4fed2_16000.wav
7acb589b,5b1130eb-18af-462f-8527-33acb1e4fed2,google,sub,కొట్టాను.,కొట్టాను,3.8,4.8,wav_files/telugu/5b1130eb-18af-462f-8527-33acb1e4fed2_16000.wav
796c02da,34350767-5600-40b8-9745-865b4e828f01,google,sub,చేయాలి?,చేయాలి,5.4,5.9,wav_files/telugu/34350767-5600-40b8-9745-865b4e828f01_16000.wav
207c6c36,0071a9e6-8d31-49f4-aa36-77d0a338ea76,google,del,మిరప,,0.0,6.753,wav_files/telugu/0071a9e6-8d31-49f4-aa36-77d0a338ea76_16000.wav
2ce9f075,0071a9e6-8d31-49f4-aa36-77d0a338ea76,google,del,చేను,,0.0,6.753,wav_files/telugu/0071a9e6-8d31-49f4-aa36-77d0a338ea76_16000.wav
03c8e58b,0071a9e6-8d31-49f4-aa36-77d0a338ea76,google,sub,లో,ప్రపంచంలో,0.0,2.5,wav_files/telugu/0071a9e6-8d31-49f4-aa36-77d0a338ea76_16000.wav
85d1e7ff,0071a9e6-8d31-49f4-aa36-77d0a338ea76,google,sub,వాడాలి?,వాడాలి,4.8,5.2,wav_files/telugu/0071a9e6-8d31-49f4-aa36-77d0a338ea76_16000.wav
81c7c4c9,fe48d246-3f13-444a-abbb-12d17a48bcd4,google,ins,,పొలం,1.8,2.0,wav_files/telugu/fe48d246-3f13-444a-abbb-12d17a48bcd4_16000.wav
83016fdc,fe48d246-3f13-444a-abbb-12d17a48bcd4,google,sub,పొలంలో,లో,2.0,2.2,wav_files/telugu/fe48d246-3f13-444a-abbb-12d17a48bcd4_16000.wav
66849acb,fe48d246-3f13-444a-abbb-12d17a48bcd4,google,sub,"ఉంది,",ఉంది,4.1,4.3,wav_files/telugu/fe48d246-3f13-444a-abbb-12d17a48bcd4_16000.wav
bf4beb4e,fe48d246-3f13-444a-abbb-12d17a48bcd4,google,sub,కొట్టాలి?,కొట్టాలి,4.7,4.8,wav_files/telugu/fe48d246-3f13-444a-abbb-12d17a48bcd4_16000.wav
de55f68b,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,అదగొచ్చు,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
a6f43e0d,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,ప్రశ్నలు,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
a212b190,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,మీకెమైన,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
0646fae5,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,తెగుల్లెమైన,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
b443f2c9,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,వచ్చిందా,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
94235e83,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,అంటే,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
bbe6be30,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,మొక్కకి,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
91b9fd47,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,ఇలా,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
ebcb3552,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,పెట్టి,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
aeee46d3,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,అడిగి,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
d8770316,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,del,రైట్,,0.0,5.234,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
0fbcfd62,36b2ec43-a14e-405f-9e05-d05f94ead2c0,google,sub,మార్క్,వచ్చిందంటే,0.0,3.3,wav_files/telugu/36b2ec43-a14e-405f-9e05-d05f94ead2c0_16000.wav
2f17f792,9bdaf7d9-29e9-4024-a922-e495c3aa7712,google,sub,ఉపయోగించాలి?,ఉపయోగించాలి,5.5,6.3,wav_files/telugu/9bdaf7d9-29e9-4024-a922-e495c3aa7712_16000.wav
0530effd,a7e31133-fd96-43e0-babd-4754d3de4100,google,sub,నారు,సార్,1.3,2.7,wav_files/telugu/a7e31133-fd96-43e0-babd-4754d3de4100_16000.wav
1dae406e,a7e31133-fd96-43e0-babd-4754d3de4100,google,sub,పోసాక,పోషక,2.7,3.3,wav_files/telugu/a7e31133-fd96-43e0-babd-4754d3de4100_16000.wav
c60dd917,a7e31133-fd96-43e0-babd-4754d3de4100,google,sub,వేయాలి?,వెయ్యాలి,4.3,4.7,wav_files/telugu/a7e31133-fd96-43e0-babd-4754d3de4100_16000.wav
25a2ea52,3f5b761a-f168-480a-beb4-222f9c973c46,google,sub,పిఎం,పీఎం,0.1,1.7,wav_files/telugu/3f5b761a-f168-480a-beb4-222f9c973c46_16000.wav
c1f7864f,3f5b761a-f168-480a-beb4-222f9c973c46,google,ins,,లేదా,3.4,3.8,wav_files/telugu/3f5b761a-f168-480a-beb4-222f9c973c46_16000.wav
244c1f09,3f5b761a-f168-480a-beb4-222f9c973c46,google,sub,లేదా?చెప్పండి,చెప్పండి,3.8,10.0,wav_files/telugu/3f5b761a-f168-480a-beb4-222f9c973c46_16000.wav
2c9c8217,1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90,google,sub,చేసేవి,చేసిన,3.2,3.8,wav_files/telugu/1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90_16000.wav
868f2268,1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90,google,sub,చేస్తే,విద్యార్థి,3.8,4.5,wav_files/telugu/1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90_16000.wav
f39b8509,1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90,google,sub,పదను,పదం,4.5,5.2,wav_files/telugu/1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90_16000.wav
c198ed0b,1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90,google,del,పదను,,0.0,7.074,wav_files/telugu/1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90_16000.wav
c824f9c4,1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90,google,del,పదను,,0.0,7.074,wav_files/telugu/1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90_16000.wav
27a985d3,1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90,google,del,లేక,,0.0,7.074,wav_files/telugu/1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90_16000.wav
44c4f9be,1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90,google,sub,పొతే,పనులే,6.1,6.7,wav_files/telugu/1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90_16000.wav
572d7b08,1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90,google,sub,మంచిదా?,పోద్ది,6.7,7.0,wav_files/telugu/1e7249ac-32f9-4a4f-8d39-0b99c6ef8f90_16000.wav
8bd56c90,122e6a1b-3468-406f-8948-58e9ee1de339,google,ins,,బొబ్బిలి,3.1,3.5,wav_files/telugu/122e6a1b-3468-406f-8948-58e9ee1de339_16000.wav
c7d5e973,122e6a1b-3468-406f-8948-58e9ee1de339,google,sub,బొబ్బిరాది,అది,3.5,3.8,wav_files/telugu/122e6a1b-3468-406f-8948-58e9ee1de339_16000.wav
9938e5f8,122e6a1b-3468-406f-8948-58e9ee1de339,google,sub,థయొమిథామిక్స్,బయోమెకానిక్స్,3.8,4.8,wav_files/telugu/122e6a1b-3468-406f-8948-58e9ee1de339_16000.wav
8898b7fa,122e6a1b-3468-406f-8948-58e9ee1de339,google,sub,"మందు,",ముందు,4.8,5.9,wav_files/telugu/122e6a1b-3468-406f-8948-58e9ee1de339_16000.wav
37708619,122e6a1b-3468-406f-8948-58e9ee1de339,google,sub,కావట్లేదు.,కావట్లేదు,7.3,8.2,wav_files/telugu/122e6a1b-3468-406f-8948-58e9ee1de339_16000.wav
fc33bc12,122e6a1b-3468-406f-8948-58e9ee1de339,google,sub,చెప్పగలరు.,చెప్పగలరు,10.5,11.0,wav_files/telugu/122e6a1b-3468-406f-8948-58e9ee1de339_16000.wav
6e257285,5cc0bd4a-76a3-4c0f-b067-c62ce910af47,google,sub,వడ్లు,బట్టలు,1.2,1.9,wav_files/telugu/5cc0bd4a-76a3-4c0f-b067-c62ce910af47_16000.wav
d3808337,5cc0bd4a-76a3-4c0f-b067-c62ce910af47,google,del,మంచి,,0.0,5.753,wav_files/telugu/5cc0bd4a-76a3-4c0f-b067-c62ce910af47_16000.wav
7c2fdeeb,5cc0bd4a-76a3-4c0f-b067-c62ce910af47,google,sub,దిగుబడి,మంచిది,2.5,3.2,wav_files/telugu/5cc0bd4a-76a3-4c0f-b067-c62ce910af47_16000.wav
970c7ca9,5cc0bd4a-76a3-4c0f-b067-c62ce910af47,google,sub,వస్తుంది?,కాదు,3.2,3.6,wav_files/telugu/5cc0bd4a-76a3-4c0f-b067-c62ce910af47_16000.wav
1ad4b017,7e907293-4782-404c-8d0a-4c6344c25bff,google,del,ఏం,,0.0,2.833,wav_files/telugu/7e907293-4782-404c-8d0a-4c6344c25bff_16000.wav
21c17b18,7e907293-4782-404c-8d0a-4c6344c25bff,google,del,చెయ్యాలి?,,0.0,2.833,wav_files/telugu/7e907293-4782-404c-8d0a-4c6344c25bff_16000.wav
ce27af17,2a2fd1ec-6132-4fc6-9f77-3760b4ec39ec,google,del,గజ్జిలో,,0.0,5.734,wav_files/telugu/2a2fd1ec-6132-4fc6-9f77-3760b4ec39ec_16000.wav
6bf600fa,2a2fd1ec-6132-4fc6-9f77-3760b4ec39ec,google,sub,మరమలో,గజ్జి,0.4,1.6,wav_files/telugu/2a2fd1ec-6132-4fc6-9f77-3760b4ec39ec_16000.wav
c862c443,2a2fd1ec-6132-4fc6-9f77-3760b4ec39ec,google,sub,గజ్జి,లో,1.6,1.8,wav_files/telugu/2a2fd1ec-6132-4fc6-9f77-3760b4ec39ec_16000.wav
bacd19db,2a2fd1ec-6132-4fc6-9f77-3760b4ec39ec,google,sub,ముడత,కూడా,1.8,3.5,wav_files/telugu/2a2fd1ec-6132-4fc6-9f77-3760b4ec39ec_16000.wav
5969417c,65a0e4b9-dd89-49b7-ad64-830d58224453,google,sub,వేపను,వేప,1.8,2.0,wav_files/telugu/65a0e4b9-dd89-49b7-ad64-830d58224453_16000.wav
9c704e4f,65a0e4b9-dd89-49b7-ad64-830d58224453,google,sub,ఎంత,నూనె,2.0,2.3,wav_files/telugu/65a0e4b9-dd89-49b7-ad64-830d58224453_16000.wav
ebc296d0,65a0e4b9-dd89-49b7-ad64-830d58224453,google,sub,స్పేస్,ఎంత,2.3,2.5,wav_files/telugu/65a0e4b9-dd89-49b7-ad64-830d58224453_16000.wav
4ef2f4ef,65a0e4b9-dd89-49b7-ad64-830d58224453,google,sub,మీద,స్పెషల్గా,2.5,2.9,wav_files/telugu/65a0e4b9-dd89-49b7-ad64-830d58224453_16000.wav
311c49b9,65a0e4b9-dd89-49b7-ad64-830d58224453,google,sub,నాటుకోవాలి?,నాటుకోవాలి,2.9,3.3,wav_files/telugu/65a0e4b9-dd89-49b7-ad64-830d58224453_16000.wav
ab03e1c6,546f1338-ba68-49ea-b9a5-c5460371b611,google,sub,వేయాలి?,వేయాలి,5.9,6.2,wav_files/telugu/546f1338-ba68-49ea-b9a5-c5460371b611_16000.wav
c47063bb,a7de17d1-7496-4fd2-ab5f-b38f93b5fc27,google,sub,వేయాలి?,వేయాలి,5.8,6.4,wav_files/telugu/a7de17d1-7496-4fd2-ab5f-b38f93b5fc27_16000.wav
22a2f89f,d09eeeec-cc03-4ff8-93d8-ce324c94c925,google,sub,"రాలిపోతుంది,",రాలిపోతుంది,2.9,3.2,wav_files/telugu/d09eeeec-cc03-4ff8-93d8-ce324c94c925_16000.wav
cf8da28b,d09eeeec-cc03-4ff8-93d8-ce324c94c925,google,sub,కొట్టాలి?,కొట్టాలి,4.6,4.7,wav_files/telugu/d09eeeec-cc03-4ff8-93d8-ce324c94c925_16000.wav
033efd2a,fd596d38-f860-40e8-b17b-a04ccefee742,google,sub,ఉన్నది?,ఉన్నది,2.3,2.7,wav_files/telugu/fd596d38-f860-40e8-b17b-a04ccefee742_16000.wav
35b16878,514682b9-a709-4b93-b3fa-99a1ef2ccf2b,google,sub,చేన్లను,చైర్మన్ను,1.8,3.4,wav_files/telugu/514682b9-a709-4b93-b3fa-99a1ef2ccf2b_16000.wav
84b93452,514682b9-a709-4b93-b3fa-99a1ef2ccf2b,google,sub,రక్షించుకోవాలి?,రక్షించుకోవాలి,8.1,9.2,wav_files/telugu/514682b9-a709-4b93-b3fa-99a1ef2ccf2b_16000.wav
e070d5bb,11311e91-c6fc-428a-92e9-f9051a50a9c0,google,sub,ఇలా,నెట్,0.4,1.0,wav_files/telugu/11311e91-c6fc-428a-92e9-f9051a50a9c0_16000.wav
3fe8b02c,11311e91-c6fc-428a-92e9-f9051a50a9c0,google,sub,టాప్,ఆఫ్,1.0,1.3,wav_files/telugu/11311e91-c6fc-428a-92e9-f9051a50a9c0_16000.wav
a8ac7bde,11311e91-c6fc-428a-92e9-f9051a50a9c0,google,sub,క్వష్చన్,వచ్చి,1.5,2.2,wav_files/telugu/11311e91-c6fc-428a-92e9-f9051a50a9c0_16000.wav
a9ad9674,11311e91-c6fc-428a-92e9-f9051a50a9c0,google,del,రికార్డయితుంది,,0.0,5.814,wav_files/telugu/11311e91-c6fc-428a-92e9-f9051a50a9c0_16000.wav
d85bd3bb,11311e91-c6fc-428a-92e9-f9051a50a9c0,google,del,మనం,,0.0,5.814,wav_files/telugu/11311e91-c6fc-428a-92e9-f9051a50a9c0_16000.wav
8d6c0d5b,11311e91-c6fc-428a-92e9-f9051a50a9c0,google,del,ఎవేం,,0.0,5.814,wav_files/telugu/11311e91-c6fc-428a-92e9-f9051a50a9c0_16000.wav
4ae0e283,11311e91-c6fc-428a-92e9-f9051a50a9c0,google,sub,మాట్లాడుకున్నామో,రికార్డయింది,2.7,3.4,wav_files/telugu/11311e91-c6fc-428a-92e9-f9051a50a9c0_16000.wav
97462c3a,11311e91-c6fc-428a-92e9-f9051a50a9c0,google,sub,అప్పుడు,మనవడు,3.4,4.2,wav_files/telugu/11311e91-c6fc-428a-92e9-f9051a50a9c0_16000.wav
bdc8ac31,32677061-ec44-46d1-8e61-764d00b0c213,google,del,ఈ,,0.0,20.334,wav_files/telugu/32677061-ec44-46d1-8e61-764d00b0c213_16000.wav
c4ee959b,32677061-ec44-46d1-8e61-764d00b0c213,google,sub,రోజు,ఈరోజు,1.6,3.0,wav_files/telugu/32677061-ec44-46d1-8e61-764d00b0c213_16000.wav
49fe9886,7adb4a20-310e-49f9-af68-5487199b26a4,google,sub,క్వష్చన్,ఆ,0.0,1.2,wav_files/telugu/7adb4a20-310e-49f9-af68-5487199b26a4_16000.wav
d7c9ecd9,7adb4a20-310e-49f9-af68-5487199b26a4,google,sub,ఏమడుగుతావో,క్యూస్షన్,1.2,1.6,wav_files/telugu/7adb4a20-310e-49f9-af68-5487199b26a4_16000.wav
3cae625d,7adb4a20-310e-49f9-af68-5487199b26a4,google,sub,అదే,నువ్వు,1.6,1.7,wav_files/telugu/7adb4a20-310e-49f9-af68-5487199b26a4_16000.wav
b07e5080,7adb4a20-310e-49f9-af68-5487199b26a4,google,sub,పంటల,అడుగు,1.7,1.9,wav_files/telugu/7adb4a20-310e-49f9-af68-5487199b26a4_16000.wav
e8ec9eeb,7adb4a20-310e-49f9-af68-5487199b26a4,google,del,అడగాలి.,,0.0,5.793,wav_files/telugu/7adb4a20-310e-49f9-af68-5487199b26a4_16000.wav
a00153d4,7adb4a20-310e-49f9-af68-5487199b26a4,google,del,అదిగిన,,0.0,5.793,wav_files/telugu/7adb4a20-310e-49f9-af68-5487199b26a4_16000.wav
b97a02eb,7adb4a20-310e-49f9-af68-5487199b26a4,google,del,తర్వత,,0.0,5.793,wav_files/telugu/7adb4a20-310e-49f9-af68-5487199b26a4_16000.wav
87896f5e,7adb4a20-310e-49f9-af68-5487199b26a4,google,del,ఇక్కడ,,0.0,5.793,wav_files/telugu/7adb4a20-310e-49f9-af68-5487199b26a4_16000.wav
133522ec,7adb4a20-310e-49f9-af68-5487199b26a4,google,sub,టాప్,అడగాలి,4.6,5.0,wav_files/telugu/7adb4a20-310e-49f9-af68-5487199b26a4_16000.wav
bf0a9e10,51ab85bc-85a4-42a8-b69d-a125d9dec4cb,google,sub,కుళ్లు,కోళ్లు,3.8,4.1,wav_files/telugu/51ab85bc-85a4-42a8-b69d-a125d9dec4cb_16000.wav
bfe967ea,51ab85bc-85a4-42a8-b69d-a125d9dec4cb,google,del,(దుంప,,0.0,13.354,wav_files/telugu/51ab85bc-85a4-42a8-b69d-a125d9dec4cb_16000.wav
461813d4,51ab85bc-85a4-42a8-b69d-a125d9dec4cb,google,del,కుళ్లు),,0.0,13.354,wav_files/telugu/51ab85bc-85a4-42a8-b69d-a125d9dec4cb_16000.wav
f392dbd1,51ab85bc-85a4-42a8-b69d-a125d9dec4cb,google,del,నివారణకు,,0.0,13.354,wav_files/telugu/51ab85bc-85a4-42a8-b69d-a125d9dec4cb_16000.wav
